"","RNA.g0","RNA.g1","RNA.g2","RNA.g3","RNA.g4","RNA.g5","RNA.g6","RNA.g7","RNA.g8"
"LSM12",0.0314370987956492,0.0653254606484016,0.0345919288130461,0.0361263086651826,0.0338902265652877,0.0253006887514892,0.0522494055046095,0.0492746767581205,0
"G6PC3",0.0614921134606074,0.140396886009566,0.0591185055076742,0.143405612042258,0.0981188011620632,0.185157182851015,0.0623048813938291,0.451748846690086,0
"HDAC5",0.187943354587083,0.153663950414398,0.10218444782709,0.278887573030635,0.139931298013377,1.24351104519171,0.229053803051494,0.0494775174160861,0.493194252674209
"ASB16-AS1",0.244506776193598,0.0369195860274814,0.173489469544505,0.203119828084067,0.0731338555019683,0.0598002828480394,0.17288183159563,0.0452374059061957,0
"TMUB2",0.247105370953828,0.222343119100353,0.322654094711784,0.178914570368934,0.1846925637906,0.289389615620842,0.367978667387384,0.156741498414209,0
"ATXN7L3",0.04734147153713,0.102486962449337,0.0553270274821189,0.036250581105768,0.0704240836282756,0.0706510082328949,0,0.0864107433059517,0
"UBTF",0.28579988526656,0.172270131294534,0.31998320810327,0.367315183102435,0.278506351246222,0.1431698189268,0.210638133188793,0.217313985879322,0.306100584652117
"RP5-882C2.2",0.0632128591555474,0.0291903237550279,0.0545177816009995,0.0435947194706249,0.0564828092076041,0.0235038926005994,0.0621613803489022,0.0527515192437542,0.0866738894907909
"SLC25A39",0.671283186163161,0.353796157897296,0.582097342744526,0.370836998000922,0.308460301734355,0.370216526011606,0.903250862207849,0.718264199591053,0.260021668472373
"GRN",0.246349255356584,7.80103588561165,0.326323447329157,0.610231997051182,0.435346164341145,2.59932977618894,0.37004275989258,6.28311353726838,1.51114042112205
"ITGA2B",0.013699315568592,0.0202759487104439,0,0,0,0,0,0,23.7303105775558
"GPATCH8",0.404276202468986,0.266123691737273,0.389010899510259,0.46591339708398,0.555939483554631,0.162513685447681,1.03520773791505,0.463146821568542,0
"FZD2",0,0.0671254054392745,0,0,0,0,0,0,0
"CCDC43",0.138703353250474,0.09481957762777,0.135646347857038,0.0817271079042255,0.102197974243742,0.191495313301533,0.175419148468814,0.0674508957478955,0
"DBF4B",0.00776819700147596,0.0207279359821525,0.0131580166146631,0.0352109211053954,0,0.0191524651137848,0,0,0
"EFTUD2",0.0727409891027757,0.267785392087855,0.177398882730625,0.204690932493927,0.262387174715707,0.074826833419239,0.152411283375069,0.26887746715737,1.00497564344714
"DCAKD",0.121232385591338,0.00668919587838507,0.108797089248406,0.035197636881802,0.0756435989490838,0.0190284818316055,0.0859386218692942,0.0371360665478313,0
"NMT1",0.270061220347718,0.150017497751836,0.299109997069963,0.341171268090529,0.388415537418139,0.311807616195114,0.321760393304457,0.380371619861047,0
"ACBD4",0.0507895033875604,0.0243007952558159,0.0630735760876344,0.114528030513666,0.015000015000015,0.0397281578342411,0.0725222830069358,0.0492746767581205,0
"HEXIM1",0.120766666055251,0.121132660525713,0.180153349080784,0.115228306287999,0.235681581077899,0.113739584662357,0.190132990879049,0.111888383077332,0.173347778981582
"AC002117.1",0.100039653389581,0.0666810273901013,0.0582789265367742,0.114383676036091,0.0670464989550072,0.039141488366651,0.118468239237298,0,0
"HEXIM2",0.0363172169166546,0.0806987108945158,0.0658085833660963,0.0118458710032031,0.0675283400545299,0.0736592935322095,0.0713595796715973,0,1.53834475434645
"CTD-2020K17.1",0.0883671637356182,0.102505636547961,0.107907549465768,0.0582746825943696,0.108654476059302,0.0533884710190621,0.151653693678108,0,0
"FMNL1",1.08335881475379,1.31291316485105,1.06492598229376,1.05442035911266,1.26374269590928,1.81210657904057,1.70361568008952,1.76365222871983,0.173347778981582
"CTD-2020K17.4",0.0807664963564206,0,0.0283865148783826,0.00769448582367932,0.0155409574162226,0,0,0,0
"MAP3K14-AS1",0.00587889476778366,0,0,0.0355806747997031,0,0,0,0,0
"ARHGAP27",0.0965602727727574,0.558801250846917,0.137282153843254,0.201472864356073,0.135316489740568,0.743167179377704,0.339592239064055,0.535055532749462,0
"PLEKHM1",0.0715026215379976,0.121629253951574,0.0969680665041275,0.0909914730500714,0.0705049595414924,0.178502272999734,0.141857184540118,0,0
"RP11-798G7.6",0.0270375912785124,0,0.011149007433642,0.0425440827523156,0.0201818383636565,0,0,0,0
"KANSL1",0.262050804828959,0.194286340907892,0.266472602492935,0.294333805323546,0.315537432991974,0.307921195778465,0.515097267323817,0.182880427509146,0
"KANSL1-AS1",0.0877205539722944,0.136419657723044,0.177289254470845,0.13467876856005,0.189701534167836,0.158058483277875,0.0371850887793995,0,0.319846473692628
"ARL17B",0.0307838353872515,0.0153745110886457,0.0584612351522965,0.0326540671155025,0.0612847048905749,0,0.0273721379008307,0,0
"LRRC37A",0.00646997929606625,0.0196338966083412,0,0,0.0149388403874538,0,0.0380401704199635,0,0
"LRRC37A2",0.0117961456931101,0.00752988800797566,0,0,0,0,0,0,0
"ARL17A",0.0131005011402971,0.00675658784206071,0.0204140659332214,0.0425440827523156,0,0,0,0,0
"NSF",0.0440556467262919,0.0920226792089955,0.104929018753127,0.147745442406569,0.121545603131735,0.109273317928262,0.0629155946617489,0.218831494633015,0
"GOSR2",0.14795650892787,0.231207056608745,0.123439508595264,0.144371398682399,0.330611158979977,0.266382354316735,1.25423425176071,0.0371360665478313,0
"CDC27",0.0596368577308879,0.0263322056395939,0.0867268532255358,0.098121096056328,0.0627204248040755,0.0437860680784155,0.248006493586167,0,0
"ITGB3",0.00701655907942745,0,0,0,0,0,0,0,4.89499617539095
"EFCAB13",0.00943574259294207,0.0239043641835647,0.0302819393571672,0.0267581907036512,0,0,0,0,0
"NPEPPS",0.0766662404039856,0.195730565791783,0.143070394520285,0.108905200741893,0.0881921300141231,0.118911726130963,0.104721090046391,0.0504764981424649,0.856674659491561
"RP11-580I16.2",0.00702691307708524,0.00823041203088709,0.0089518622559051,0.0144410171097171,0,0,0,0,0
"KPNB1",0.563174938539196,0.385590383465648,0.517573705586568,0.577935702184976,0.554064711039022,0.829924840595672,1.08821463359169,0.311554061007854,0.493194252674209
"TBKBP1",0.0188205230987341,0.014518170942752,0.0172179190823634,0.0221642555807029,0.0754677001461858,0,0.0401469377923199,0.0371360665478313,0
"TBX21",0.0676402730369847,0.0613790654943283,0.0687941818039147,0.096766661455049,0.635049479251533,0.0871739378552956,1.96925362339652,0,0
"OSBPL7",0.0968168679264969,0.0303177848625407,0.0336001549015148,0.0136221965519496,0.119335081288428,0.170080577086451,0.089614879630639,0,0
"MRPL10",0.243231146724564,0.299754269024037,0.437437865248755,0.207982384217653,0.572348447783185,0.444007029429038,0.69993553779694,0.245186978965831,1.38350857775318
"LRRC46",0.00938614604843251,0,0.00373647117200397,0,0,0.0149535840750311,0,0.0513726779549564,0
"SCRN2",0.189577250299656,0.0969125823729671,0.196111193727434,0.284805308902506,0.371241037453653,0.135515136541708,0.40489866397701,0.265882653442938,0
"SP2",0.109418484780925,0.0785153180679966,0.138975043231918,0.0930325865895866,0.1490443919737,0.053763357204636,0.180308570172192,0.282676172686792,0.0866738894907909
"PNPO",0.0382206386044332,0.0447499406643823,0.0509181146244742,0.0207682778123837,0.0591700090853513,0.0386596392831482,0.0242907112320249,0.0494775174160861,0
"CDK5RAP3",0.358320366910792,0.494208316829562,0.542427271240028,0.731477846086052,0.439266234222768,0.443664654510219,0.450187300720227,0.581086539999155,0
"COPZ2",0.00717875089734386,0.0244967270164867,0,0,0,0.0219826699934505,0.0665451032879169,0,0
"NFE2L1",0.0739533562309135,0.0936425130920174,0.0950872174390518,0.0192770341126396,0.12663275220125,0.0846626413490676,0.0784112584480168,0.0551049197672368,0
"CBX1",0.287164979614313,0.224741933328018,0.251249464001048,0.322019997365319,0.340350086660568,0.166791404940674,0.195351622261817,0.252124670765257,0
"SNX11",0.0898388239894382,0.153684513110526,0.111332311274751,0.270028180395557,0.185058050981823,0.331608189506324,0.101421430760865,0.0922409863150681,0.0866738894907909
"SKAP1",0.908892809859182,0.112544748426979,1.01441709620432,0.320032633209161,1.29202420481073,0.120072372528888,1.83564210995853,0.115796316154885,0.0866738894907909
"RP11-456D7.1",0,0.0169561984898448,0,0,0,0,0.0610093271772948,0,0
"HOXB2",0.231257764707506,0.0786635193866226,0.223274458170634,0.097835448576147,0.213025625860031,0.0505902621675916,0.52479434674202,0.166419168489809,0
"HOXB-AS1",0.0583534348706757,0.020684716901597,0.054148511173998,0.00592897561530909,0.0408582276158472,0.0286934929778118,0.363255797326733,0,0
"HOXB3",0,0,0.00610817579329933,0.0144410171097171,0,0,0,0.0568595342066958,0
"HOXB4",0.0187216413645637,0.0126794023627485,0.0633901460628075,0.0226930268866983,0.0195568802082417,0,0.286384579234062,0.204132118128873,0
"CALCOCO2",0.478990200005829,0.809122741083789,0.505534790952661,0.56547913820723,0.548591205285356,1.41163196094751,0.520984310461657,0.544798893192247,0
"ATP5G1",1.04258375704762,1.1446743154239,0.758607354667836,1.25600774621223,0.85720000571333,0.708638573462524,1.21268663526403,1.77785767509291,0.306100584652117
"UBE2Z",0.124310097960036,0.210664283976457,0.0792575869491411,0.241620434978811,0.150944862311124,0.322748494944215,0.193979165065603,0.236742424242424,0
"SNF8",0.69266131098126,1.82437395135407,0.681422941942914,0.743708061670336,0.765956088091744,1.03616447332327,1.7059478986285,0.790177123039433,0.785731122809775
"GNGT2",0.00994016990127358,0.120971016353375,0.0152580783585119,0.0269378210773248,0.0985369825494226,0.257214085701951,0.475561854173269,0.275822742221432,0
"ABI3",0.379933405114225,1.20562320407321,0.297808183482074,0.218024702950869,1.14106267199726,5.37514911784837,3.33477833086149,2.12926789065587,0.173347778981582
"ZNF652",0.101518931205349,0.0727478804866239,0.181075825464737,0.292536239774798,0.160196163940361,0.104294896635867,0.139612151737997,0.319695044117709,0
"PHB",1.04085941775033,0.725553401241951,1.19586601654247,1.14426062505681,1.45995613449071,0.827204988390044,1.00279461936936,1.708912987493,0.612201169304234
"RP11-1079K10.4",0.00779787897691828,0.00524074131334025,0,0,0,0.0190284818316055,0,0,0
"SPOP",0.424503491448602,0.424201874670649,0.458514781454689,0.45585269675265,0.464095591285574,0.428076915783128,0.554906171777474,0.32788737425156,0
"SLC35B1",0.264796197546,0.372437933086007,0.198004961434099,0.237294984876169,0.417814541084128,0.307622624198534,0.408757011292486,0.859819131016087,0
"FAM117A",0.146494572223556,0.0825487008807591,0.114776672336056,0.170734200136609,0.0923100396933009,0.0390916547209765,0.098335853851665,0.0506975989617132,0
"KAT7",0.183127581574591,0.156064186516947,0.135980745116244,0.189940505746083,0.222457970683872,0.0891122065625776,0.164234960506952,0.0701459034792368,0.0866738894907909
"ITGA3",0.00630994447248864,0.0196524411828168,0.00703919989638298,0.0464115425279971,0.0151363787727424,0,0.0332386033138888,0,0
"PDK2",0.460569482139769,0.105174752447244,0.104505281425992,0.155864550760174,0.12799208747439,0.155430719272331,0.216476901298758,0.120622401621702,1.1602274045713
"SAMD14",0.00642921435000643,0,0.00723142139372631,0,0,0,0,0,2.12352376495024
"PPP1R9B",0.080716572333152,0.333598079022413,0.0943059934456448,0.0892507448822809,0.0389530203978051,0.236836877159707,0.0671029667042715,0.106837606837607,0
"SGCA",0,0.00550583177701822,0,0.0425845238554985,0,0.040710463943565,0,0.101862002883213,0
"XYLT2",0.0079853070350555,0,0.0268946169669855,0,0,0.0415171255888834,0.0513663447709061,0,0
"MRPL27",0.303251028612199,0.723866999325528,0.382301989402802,0.391514440173617,0.344280321277711,0.877903842540961,0.497417608353511,0.763768748082144,0
"LRRC59",0.202415741443491,0.327867876376143,0.26217509501364,0.335916980149071,0.144287598322691,0.483549309391972,2.30361243036811,0.20987929101011,0
"ACSF2",0.0737908523563676,0.0473413593357294,0.0232292734697231,0.0574653780212662,0.053054322200226,0.091268719031346,0.0649590822282026,0.0442383918459796,0
"RSAD1",0.235459442742037,0.169377974967668,0.215386237585595,0.269859064080776,0.334204293916592,0.137107389553133,0.177989690830456,0,0
"MYCBPAP",0.00702691307708524,0,0.00750376689097927,0.0181232964101374,0.00933487172019282,0.014292288738534,0.0357628209713182,0,0
"SPATA20",0.0615560285657008,0.156123625164362,0.0603531408897112,0.120360526944113,0.150498281369268,0.0548012237460841,0.183285229401091,0.2705975888004,0
"ABCC3",0,0.0474644374284213,0,0,0,0.116591324561496,0,0,2.18280341507951
"ANKRD40",0.0274720704627109,0.0766819744930502,0.0468480487361443,0.0233295041955229,0.0543356713154171,0.0170332215953997,0.0466157001678165,0.0474924012158055,0
"RP11-294J22.6",0.0172742812138564,0.0261839052771043,0.00758814004064208,0,0,0.014704238938001,0,0,0
"LUC7L3",1.76936599198209,0.565321889360263,0.719649780814173,1.40369027082619,0.965198418923807,0.707346792694162,1.46677937507538,1.10048694965123,0.0866738894907909
"TOB1",0.739300678436812,0.385917709459,0.813556062556402,0.460509943123333,1.15208352476498,0.311266204018048,0.298307723562507,0.509162886232038,0.0866738894907909
"RP11-700H6.1",0.0327172150057045,0,0,0,0,0,0.0374440679235392,0,0
"SPAG9",0.126132261647269,0.0439856330770397,0.0287697609702882,0.115725557591054,0.128326790278245,0.0811202684260806,0.138620252495422,0.0474924012158055,0
"NME1",0.217344121617378,0.377138538342452,0.300352749353811,0.371437513971479,0.265020208971137,0.340998512753294,0.235953318617381,0.621418523310048,0
"NME1-NME2",0.280505683230977,0.386473097724178,0.203002745098767,0.114266911360154,0.212210408914199,0.266192857628364,0.17465204804944,0.66070111544787,0.0866738894907909
"NME2",0.0779515791957904,0.104521511697955,0.0704476370287555,0.0710140861102619,0.0153071611492004,0.110397201665706,0.0444215016280207,0.122555815515132,0
"MBTD1",0.0660545854841063,0.00976515772194494,0.0331305137013179,0.0155287219240708,0,0,0.0389590151160979,0.0512547154338199,0
"UTP18",0.214448927698756,0.335304223654238,0.358961471490169,0.395226236165968,0.250743821567213,0.21125557017115,0.195578414407452,0.44635645745028,0
"COX11",0.707659216671294,0.200479760677041,0.612167193100436,0.637548887270613,0.773295474212257,0.219472736464499,0.434178403602764,0.472728674774845,0
"STXBP4",0.0219724304723261,0,0.013611257054034,0,0,0,0.0534831324128692,0,0
"MMD",0.101465098235537,0.0405760915750177,0.0784698557706336,0.123298171300163,0.0209946084507677,0.0744917151678719,0.0762378345707673,0.157131115769112,19.6604385832119
"PCTP",0.0448022137701192,0.205041811910706,0.0357463918257262,0.0239257345200498,0.118856907037001,0.164372771024787,0.294596844884016,0,0
"NOG",0.20405643132833,0.010729294501478,0.012666799942322,0,0,0,0,0.0701459034792368,0
"C17orf67",0.00644953240890036,0.00437316381784198,0.0405733834808282,0.0375850709635984,0.0532426500931563,0.0142329709618926,0,0,0
"DGKE",0.0586082114479184,0.0587314481820038,0.132344202992649,0.048226750118294,0.100251676807268,0.0487534098470493,0.121759480412958,0,0
"TRIM25",0.093426603648307,0.309717910112879,0.0713460720968429,0.105107941917645,0.235425151862372,0.239169719701344,0.15701793282463,0.128675287910957,0
"COIL",0.135111892611954,0.116788146896594,0.0967504802210672,0.228370332458046,0.189600882562192,0.111639716150549,0.208616581363152,0.107557133168409,0
"SCPEP1",0.207686580432639,2.0993247208552,0.130876946963978,1.52594630087301,0.363599186601101,1.54254112607293,0.333024458333809,0.389412888120843,1.23472033584393
"RP11-166P13.3",0.0449330618793004,0.0282592264037606,0.0210236655879264,0.0489024690888038,0.0363477234319898,0,0.0312729660844683,0,0
"AKAP1",0.0920615358755233,0.0172419344285482,0.107906487001344,0.12218942269502,0.0471292463232064,0.049741037222207,0.0323389117956181,0.173379698041739,0
"RP11-166P13.4",0.0434151552051751,0,0.0402548134027241,0.0174022240662072,0.0509162332620868,0,0.0462812977275883,0.0492746767581205,0
"MSI2",0.193761481493139,0.0746996260430015,0.194748199953595,0.11405827989117,0.311440709078132,0.0237900105857493,0.120379631852814,0.412719003627681,0
"MRPS23",0.504435443310683,0.862067344765783,0.434266136343226,0.516128259481708,0.637291002505135,0.444221748818164,0.844744519003823,0.358591681056037,0
"CUEDC1",0,0.0542226329743115,0,0,0,0.0661871103028441,0,0.273795360131804,0
"VEZF1",0.177121460158816,0.137029372426975,0.197708624181668,0.144621996632269,0.165584022404081,0.111915024727707,0.172709971485313,0,1.09183170746189
"RP11-159D12.5",0,0.00992136059819103,0,0,0,0,0,0.106837606837607,0
"RP11-159D12.2",0.0136525058019087,0.0216624050528316,0.0269768864526219,0.0111677938693279,0,0,0,0,0.319846473692628
"SRSF1",0.648666131267282,0.383878411503547,0.676382707578858,0.685982411082076,0.838665419289733,0.408230035384136,0.699227346664853,0.924611503671236,0.816593173281071
"DYNLL2",0.227114934651329,0.163380992792393,0.166201835914461,0.146681859176508,0.167889854629797,0.121511203584299,0.260573765045847,0.238095830223822,0.319846473692628
"MKS1",0.0450502193381451,0.0272331862068976,0.0311353397402236,0.010221437215844,0.0939055697502219,0.0449278009983391,0.0976488574168093,0.0574765495677763,0
"MPO",0,0.0433205590045325,0,0,0,0,0,0,0
"BZRAP1",0,0.0118621296405201,0.0215532945066767,0,0.0377629644958019,0,0.0316721301091105,0,0
"BZRAP1-AS1",0.161792961527926,0.0314748391130903,0.262909339030349,0.133636934191399,0.382071489753115,0.0813966061378361,0.650623425285203,0.100904100742654,0.856674659491561
